Time,Temperature,Dew Point,Humidity,Wind,Speed,Gust,Pressure,Precip. Rate.,Precip. Accum.,UV,Solar,Date_Time
1:34 AM,81.8,80.5,96,East,4.8,6.9,30.02,0,0.1,0,0,2023-11-18T05:34:00Z
1:39 AM,81.9,80.6,96,NNE,2.4,3.1,30.03,0,0.1,0,0,2023-11-18T05:39:00Z
1:44 AM,81.9,80.6,96,WSW,3.8,6.3,30.02,0,0.1,0,0,2023-11-18T05:44:00Z
1:49 AM,81.6,80.1,95,ESE,4.7,7.6,30.02,0.05,0.11,0,0,2023-11-18T05:49:00Z
1:54 AM,80.2,79.1,97,SSE,2.6,4,30.02,0.95,0.26,0,0,2023-11-18T05:54:00Z
1:58 AM,80.2,79.3,97,NW,1.5,2.5,30.01,1.32,0.32,0,0,2023-11-18T05:58:00Z
2:04 AM,80.3,79.7,98,East,2.4,3.9,30,1.28,0.32,0,0,2023-11-18T06:04:00Z
2:09 AM,80.6,80.2,99,SSW,1.8,2.7,30,0.38,0.32,0,0,2023-11-18T06:09:00Z
2:14 AM,81.1,80.8,99,NE,1.5,2,29.99,0,0.32,0,0,2023-11-18T06:14:00Z
2:19 AM,81.1,80.8,99,SE,1.1,1.8,30,0.28,0.37,0,0,2023-11-18T06:19:00Z
2:24 AM,79.7,79.2,98,South,3,4.1,30.01,0.71,0.44,0,0,2023-11-18T06:24:00Z
2:28 AM,78.4,78.1,99,East,3.2,4.2,30,0.73,0.45,0,0,2023-11-18T06:28:00Z
2:34 AM,78.7,78.4,99,NNW,1.9,2.9,30.01,1.02,0.6,0,0,2023-11-18T06:34:00Z
2:39 AM,79.3,79,99,South,1.4,2.2,30,1.25,0.65,0,0,2023-11-18T06:39:00Z
2:44 AM,79.8,79.4,99,South,2.1,3.7,30,0.66,0.65,0,0,2023-11-18T06:44:00Z
2:49 AM,79.8,79.4,99,South,1.7,2.8,30,0.28,0.65,0,0,2023-11-18T06:49:00Z
2:54 AM,79.9,79.6,99,East,2.3,4.3,30,0,0.65,0,0,2023-11-18T06:54:00Z
2:59 AM,80.1,79.8,99,South,2.1,3.9,30,0,0.65,0,0,2023-11-18T06:59:00Z
3:04 AM,80.1,79.8,99,SE,2.2,3.4,30,0,0.65,0,0,2023-11-18T07:04:00Z
3:09 AM,80.2,79.9,99,ESE,3.4,5,30,0,0.65,0,0,2023-11-18T07:09:00Z
3:14 AM,80.2,79.9,99,SE,2.8,4.3,30,0,0.65,0,0,2023-11-18T07:14:00Z
3:19 AM,80.2,79.9,99,SE,2.4,4.1,30,0,0.65,0,0,2023-11-18T07:19:00Z
3:24 AM,80.2,79.9,99,SE,1.3,3.2,29.99,0,0.65,0,0,2023-11-18T07:24:00Z
3:29 AM,80.5,80.2,99,SSW,2.1,3.6,29.99,0,0.65,0,0,2023-11-18T07:29:00Z
3:34 AM,80.6,80.3,99,SSE,2.8,4.3,29.99,0,0.65,0,0,2023-11-18T07:34:00Z
3:39 AM,80.6,80.1,98,East,2,3.6,29.99,0,0.65,0,0,2023-11-18T07:39:00Z
3:44 AM,80.7,80.1,98,ESE,3.9,7.1,29.99,0,0.65,0,0,2023-11-18T07:44:00Z
3:49 AM,81,80.3,98,SW,1.9,2.5,29.99,0,0.65,0,0,2023-11-18T07:49:00Z
3:54 AM,81.1,80.1,97,SSW,1.7,2.4,29.99,0,0.65,0,0,2023-11-18T07:54:00Z
3:59 AM,81.2,80.2,97,WNW,1.2,2.2,29.99,0,0.65,0,0,2023-11-18T07:59:00Z
4:04 AM,81.4,80.2,96,ESE,1.6,2.5,29.99,0,0.65,0,0,2023-11-18T08:04:00Z
4:09 AM,81.7,80.3,96,SE,1.8,3.2,29.99,0,0.65,0,0,2023-11-18T08:09:00Z
4:14 AM,81.9,80.3,95,SSE,3.2,4.3,29.99,0,0.65,0,0,2023-11-18T08:14:00Z
4:19 AM,82.2,80.4,94,SSE,1.8,3.2,29.99,0,0.65,0,0,2023-11-18T08:19:00Z
4:24 AM,82.4,80.8,95,SSE,1.7,2.9,30,0,0.65,0,0,2023-11-18T08:24:00Z
4:29 AM,82.4,80.8,95,SSW,2.6,4.8,30,0,0.65,0,0,2023-11-18T08:29:00Z
4:34 AM,82.6,81,95,SE,1.9,2.9,29.99,0,0.65,0,0,2023-11-18T08:34:00Z
4:39 AM,82.4,80.6,94,SSW,3.5,5,29.99,0,0.65,0,0,2023-11-18T08:39:00Z
4:43 AM,82.4,80.5,94,NNE,3,4.3,29.99,0,0.65,0,0,2023-11-18T08:43:00Z
4:49 AM,82.5,80.6,94,SW,3.1,4.6,29.99,0,0.65,0,0,2023-11-18T08:49:00Z
4:54 AM,82.6,80.7,94,South,1.6,3.2,30,0,0.65,0,0,2023-11-18T08:54:00Z
4:59 AM,82.8,80.9,94,WNW,1.4,2.4,30,0,0.65,0,0,2023-11-18T08:59:00Z
5:04 AM,82.8,80.9,94,SSW,2.3,3.4,30,0,0.65,0,0,2023-11-18T09:04:00Z
5:09 AM,82.8,80.9,94,NNE,2.9,5,30,0,0.65,0,0,2023-11-18T09:09:00Z
5:14 AM,82.9,81,94,SSE,3.7,5.5,30.01,0,0.65,0,0,2023-11-18T09:14:00Z
5:19 AM,82.8,80.9,94,West,3.1,5,30.01,0,0.65,0,0,2023-11-18T09:19:00Z
5:24 AM,82.8,80.9,94,SSW,2.9,5.1,30.01,0,0.65,0,0,2023-11-18T09:24:00Z
5:29 AM,82.9,81,94,SW,3.6,4.9,30,0,0.65,0,0,2023-11-18T09:29:00Z
5:34 AM,82.9,81,94,WSW,4.6,7.1,30.01,0,0.65,0,0,2023-11-18T09:34:00Z
5:38 AM,82.9,81,94,SSE,2.3,3,30.02,0,0.65,0,0,2023-11-18T09:38:00Z
5:44 AM,82.9,81,94,South,3.2,5.7,30.01,0,0.65,0,0,2023-11-18T09:44:00Z
5:49 AM,82.8,80.9,94,SW,5.3,7.1,30.01,0,0.65,0,0,2023-11-18T09:49:00Z
5:54 AM,82.8,80.6,93,SSW,2.7,3.7,30.01,0,0.65,0,0,2023-11-18T09:54:00Z
5:59 AM,82.9,80.7,93,NE,2.8,4.1,30.02,0,0.65,0,0,2023-11-18T09:59:00Z
6:04 AM,82.9,80.7,93,SSW,2.1,3.1,30.02,0,0.65,0,0,2023-11-18T10:04:00Z
6:09 AM,82.9,80.6,93,NW,3.7,5.8,30.02,0,0.65,0,0,2023-11-18T10:09:00Z
6:14 AM,82.8,80.3,92,SE,3.1,4.4,30.03,0,0.65,0,0,2023-11-18T10:14:00Z
6:19 AM,83.1,80.5,92,South,3.8,5.3,30.03,0,0.65,0,0,2023-11-18T10:19:00Z
6:24 AM,82.9,80.4,92,SW,3.2,4.4,30.03,0,0.65,0,0,2023-11-18T10:24:00Z
6:29 AM,83,80.4,92,SW,3.7,5.2,30.03,0,0.65,0,0,2023-11-18T10:29:00Z
6:34 AM,83.1,80.5,92,SSW,3.2,4.5,30.03,0,0.65,0,0,2023-11-18T10:34:00Z
6:39 AM,83.1,80.5,92,SSW,2.7,3.9,30.03,0,0.65,0,0,2023-11-18T10:39:00Z
6:44 AM,83.1,80.5,92,WSW,2.4,3.9,30.03,0,0.65,0,0,2023-11-18T10:44:00Z
6:49 AM,82.9,80.4,92,SSE,5.4,8,30.03,0,0.65,0,0,2023-11-18T10:49:00Z
6:54 AM,83.2,80.6,92,SW,2.8,4.3,30.03,0,0.65,0,0,2023-11-18T10:54:00Z
6:59 AM,83.2,80.6,92,SSE,3.6,4.6,30.04,0,0.65,0,0.4,2023-11-18T10:59:00Z
7:04 AM,83.1,80.5,92,South,4.2,6.9,30.04,0,0.65,0,0,2023-11-18T11:04:00Z
7:09 AM,83.1,80.5,92,SW,2.9,5,30.03,0,0.65,0,1.2,2023-11-18T11:09:00Z
7:14 AM,83.1,80.9,93,WSW,3.3,5,30.03,0,0.65,0,0.9,2023-11-18T11:14:00Z
7:19 AM,83.1,80.9,93,SW,2.2,3.9,30.04,0,0.65,0,2.6,2023-11-18T11:19:00Z
7:24 AM,82.9,80.7,93,SW,3.7,5.8,30.03,0,0.65,0,2.6,2023-11-18T11:24:00Z
7:29 AM,82.6,80.3,93,South,3.4,5.3,30.04,0.14,0.67,0,0.9,2023-11-18T11:29:00Z
7:34 AM,81.3,79.3,94,SE,2,3.4,30.04,0.19,0.68,0,3.4,2023-11-18T11:34:00Z
7:39 AM,80.5,78.6,94,ESE,1.7,2.7,30.04,0.19,0.68,0,12.5,2023-11-18T11:39:00Z
7:44 AM,80.4,78.7,95,SSW,2,3.4,30.04,0.05,0.68,0,19.9,2023-11-18T11:44:00Z
7:49 AM,81.1,79.7,96,East,1.4,2.5,30.05,0.24,0.72,0,12.5,2023-11-18T11:49:00Z
7:54 AM,81.2,80.2,97,WSW,2.5,3.6,30.05,0.24,0.72,0,17.3,2023-11-18T11:54:00Z
7:59 AM,81.6,80.6,97,WNW,3.4,5,30.05,0.24,0.72,0,19.1,2023-11-18T11:59:00Z
8:04 AM,81.6,80.6,97,SW,3.1,5.3,30.05,0,0.72,0,29,2023-11-18T12:04:00Z
8:09 AM,81.7,80.7,97,SW,5.1,8.1,30.05,0,0.72,0,31.6,2023-11-18T12:09:00Z
8:14 AM,81.9,80.8,97,SSW,2.6,4.8,30.05,0,0.72,0,10.8,2023-11-18T12:14:00Z
8:19 AM,81.1,79.6,95,SSW,3.1,4.6,30.05,0,0.72,0,34.6,2023-11-18T12:19:00Z
8:24 AM,81,79,94,SW,1.7,2.5,30.05,0,0.72,0,53.3,2023-11-18T12:24:00Z
8:29 AM,81.3,79.1,93,West,2.9,4.3,30.06,0,0.72,0,59,2023-11-18T12:29:00Z
8:34 AM,82,79.8,93,South,2.4,3.9,30.06,0,0.72,0,82.3,2023-11-18T12:34:00Z
8:39 AM,82.4,80.2,93,SSW,2.2,3.4,30.06,0,0.72,0,84.5,2023-11-18T12:39:00Z
8:44 AM,82.8,80.6,93,South,2.2,3.2,30.06,0,0.72,0,81.1,2023-11-18T12:44:00Z
8:49 AM,82.8,80.6,93,WSW,2.1,3,30.06,0,0.72,0,79.3,2023-11-18T12:49:00Z
8:54 AM,82.8,80.6,93,WSW,4.9,6.8,30.07,0,0.72,0,63.7,2023-11-18T12:54:00Z
8:59 AM,83.1,80.7,93,South,3.6,5,30.07,0,0.72,0,41.6,2023-11-18T12:59:00Z
9:04 AM,83.1,80.5,92,SSW,4.1,6.2,30.07,0,0.72,0,59,2023-11-18T13:04:00Z
9:08 AM,83.2,80.9,93,NNE,5.1,7.2,30.06,0,0.72,1,109.2,2023-11-18T13:08:00Z
9:14 AM,83.3,81,93,SSE,5.1,7.4,30.06,0,0.72,1,115.7,2023-11-18T13:14:00Z
9:19 AM,83.2,80.9,93,,2.9,4.3,30.07,0,0.72,1,102.3,2023-11-18T13:19:00Z
9:24 AM,83.3,80.7,92,SW,4.3,7.2,30.07,0,0.72,0,87.1,2023-11-18T13:24:00Z
9:29 AM,83.4,81,93,SE,2.1,3.4,30.07,0,0.72,0,66.8,2023-11-18T13:29:00Z
9:34 AM,83.5,81.2,93,SE,1.8,2.9,30.07,0,0.72,0,46.4,2023-11-18T13:34:00Z
9:39 AM,83.3,81.1,93,South,1.7,2.9,30.07,0,0.72,0,57.3,2023-11-18T13:39:00Z
9:44 AM,83.1,80.9,93,East,3.1,4.8,30.07,0,0.72,0,87.6,2023-11-18T13:44:00Z
9:49 AM,82.9,80.4,92,SSE,1.3,2,30.08,0,0.72,0,79.8,2023-11-18T13:49:00Z
9:54 AM,82.8,80.2,92,SSW,3,4.5,30.08,0,0.72,0,78.4,2023-11-18T13:54:00Z
9:59 AM,83.1,80.4,92,SW,3.8,6.3,30.08,0,0.72,0,96.3,2023-11-18T13:59:00Z
10:04 AM,83.3,80.5,91,WSW,3.4,5.1,30.08,0,0.72,0,92.7,2023-11-18T14:04:00Z
10:09 AM,83.5,80.9,92,SSE,3.7,5.7,30.08,0,0.72,1,110.1,2023-11-18T14:09:00Z
10:14 AM,83.5,81,92,WSW,2.5,4.4,30.07,0,0.72,1,120.5,2023-11-18T14:14:00Z
10:19 AM,83.7,81.1,92,SW,2.5,3.6,30.07,0,0.72,1,129.7,2023-11-18T14:19:00Z
10:24 AM,83.7,81.1,92,SSW,3.2,5,30.08,0,0.72,1,124.9,2023-11-18T14:24:00Z
10:29 AM,83.7,80.8,91,SSW,4.4,6.2,30.08,0,0.72,1,117.1,2023-11-18T14:29:00Z
10:34 AM,83.9,81,91,South,2.5,3.7,30.08,0,0.72,1,133.6,2023-11-18T14:34:00Z
10:39 AM,84,81,91,SW,2.1,3.6,30.07,0,0.72,1,166.1,2023-11-18T14:39:00Z
10:44 AM,84.1,81.1,91,SW,3.6,5.4,30.07,0,0.72,1,203.4,2023-11-18T14:44:00Z
10:49 AM,84.1,80.8,90,SSW,3.5,5.5,30.07,0,0.72,2,241.6,2023-11-18T14:49:00Z
10:54 AM,84.3,80.8,89,South,3,4.8,30.07,0,0.72,2,265,2023-11-18T14:54:00Z
10:59 AM,84.6,81,89,SW,2.3,3.2,30.07,0,0.72,2,265,2023-11-18T14:59:00Z
11:04 AM,85,81.3,89,SSE,3,4.8,30.07,0,0.72,3,383,2023-11-18T15:04:00Z
11:09 AM,85.2,81.6,89,WSW,4.8,8.7,30.07,0,0.72,3,310.6,2023-11-18T15:09:00Z
11:14 AM,85,81.4,89,South,2.9,3.8,30.06,0,0.72,2,213.4,2023-11-18T15:14:00Z
11:18 AM,84.8,81.2,89,NNE,4,6.1,30.06,0,0.72,2,230.7,2023-11-18T15:18:00Z
11:24 AM,84.6,81.2,90,SSW,4.1,6.4,30.06,0,0.72,2,269.8,2023-11-18T15:24:00Z
11:29 AM,84.8,81.4,90,East,1.5,2.8,30.05,0,0.72,2,263.8,2023-11-18T15:29:00Z
11:34 AM,84.5,80.9,89,ESE,3.2,5.2,30.05,0,0.72,1,196.8,2023-11-18T15:34:00Z
11:39 AM,84.6,81,89,SE,2.3,3.7,30.05,0,0.72,1,187.3,2023-11-18T15:39:00Z
11:44 AM,84.4,81,90,East,2.4,4.3,30.05,0,0.72,1,139.6,2023-11-18T15:44:00Z
11:49 AM,84.4,81.1,90,East,3.9,6.4,30.04,0,0.72,1,195.6,2023-11-18T15:49:00Z
11:54 AM,84.5,81.2,90,ESE,3,4.6,30.03,0,0.72,2,280.1,2023-11-18T15:54:00Z
11:59 AM,84.7,81.1,89,ENE,3.2,5,30.04,0,0.72,2,239.8,2023-11-18T15:59:00Z
12:04 PM,84.9,81.2,89,NE,2.4,3.7,30.04,0,0.72,2,225.9,2023-11-18T16:04:00Z
12:09 PM,84.9,81.3,89,SE,1.7,2.7,30.04,0,0.72,1,177.4,2023-11-18T16:09:00Z
12:14 PM,84.9,81.2,89,East,2,3.1,30.05,0,0.72,1,142.6,2023-11-18T16:14:00Z
12:19 PM,84.8,81.3,89,SE,3,4.6,30.04,0,0.72,1,169.1,2023-11-18T16:19:00Z
12:24 PM,84.6,81.6,91,SSE,2.5,4.1,30.05,0,0.72,1,165.3,2023-11-18T16:24:00Z
12:29 PM,84.3,81.3,91,SW,2.5,3.4,30.04,0,0.72,1,186.9,2023-11-18T16:29:00Z
12:34 PM,83.9,80.7,90,SSW,2.1,3.4,30.04,0,0.72,1,180.8,2023-11-18T16:34:00Z
12:39 PM,84,80.7,90,East,2.1,3.4,30.04,0,0.72,2,212.5,2023-11-18T16:39:00Z
12:44 PM,84.2,81.3,91,South,1.6,2.5,30.04,0,0.72,1,131.9,2023-11-18T16:44:00Z
12:49 PM,84.4,81.5,91,ESE,1.6,2.2,30.03,0,0.72,1,173.8,2023-11-18T16:49:00Z
12:54 PM,84.3,81.4,91,SE,2.4,4.6,30.02,0,0.72,1,145.7,2023-11-18T16:54:00Z
12:59 PM,84.2,81.1,90,NE,2.9,4.8,30.02,0,0.72,1,150.5,2023-11-18T16:59:00Z
1:04 PM,84.2,80.9,90,ENE,3,4.1,30.02,0,0.72,1,126.6,2023-11-18T17:04:00Z
1:09 PM,84.2,81,90,ENE,3.2,5,30.02,0.12,0.74,0,42,2023-11-18T17:09:00Z
1:14 PM,83.8,81.4,93,ENE,2.3,3.9,30.02,0.54,0.81,1,104.1,2023-11-18T17:14:00Z
1:15 PM,82.8,80.9,94,South,3.4,4.5,30.01,0.54,0.81,0,87.6,2023-11-18T17:15:00Z
1:34 PM,81.7,80.9,97,ESE,1.5,1.9,29.99,0.73,0.93,0,49.4,2023-11-18T17:34:00Z
1:39 PM,81.6,80.9,98,SSE,1.7,2.7,30.01,0.43,0.95,0,56.8,2023-11-18T17:39:00Z
1:44 PM,81.3,80.6,98,WSW,3.4,4.1,30.01,0.28,0.98,0,48.6,2023-11-18T17:44:00Z
1:49 PM,81.1,80.3,98,West,4.8,8.3,30.03,0.4,1.02,0,19.1,2023-11-18T17:49:00Z
1:54 PM,78.2,77.5,98,ESE,4.2,6.6,30.03,1.09,1.16,0,13,2023-11-18T17:54:00Z
1:59 PM,76.8,76.3,99,South,2.9,5,30.03,1.94,1.33,0,13,2023-11-18T17:59:00Z
2:04 PM,76.3,76,99,NNE,2.6,3.7,30.02,1.87,1.35,0,38.2,2023-11-18T18:04:00Z
2:09 PM,76.3,76,99,SW,0.6,0.9,30.01,1.13,1.35,0,43.3,2023-11-18T18:09:00Z
2:11 PM,76,75.7,99,NE,0.5,1.7,30.01,0.12,1.35,0,45.5,2023-11-18T18:11:00Z
2:29 PM,76.9,76.6,99,ENE,0,0,30,0,1.35,0,2.1,2023-11-18T18:29:00Z
2:34 PM,76.7,76.4,99,South,0.8,1.6,30.01,0,1.35,0,2.1,2023-11-18T18:34:00Z
2:39 PM,75.7,75.4,99,SSW,1,1.5,30.01,0.19,1.38,0,2.6,2023-11-18T18:39:00Z
2:43 PM,75.2,74.9,99,SSW,2.2,2.6,30.02,0.31,1.4,0,1.2,2023-11-18T18:43:00Z
2:49 PM,75.4,75.1,99,SW,1.9,2.7,30,1.13,1.57,0,9.5,2023-11-18T18:49:00Z
2:54 PM,75.7,75.4,99,NE,2.1,3.8,29.98,1.75,1.69,0,6.5,2023-11-18T18:54:00Z
2:59 PM,75.6,75.3,99,SW,4.6,6,30.02,1.91,1.89,0,2.9,2023-11-18T18:59:00Z
3:04 PM,75.6,75.3,99,West,6.5,9.1,30.01,2.69,2.14,0,4.3,2023-11-18T19:04:00Z
3:09 PM,75.9,75.6,99,WSW,5.9,7.6,30,3.43,2.38,0,5.1,2023-11-18T19:09:00Z
3:14 PM,75.9,75.6,99,WSW,4,6.2,30.01,4.13,2.83,0,2.6,2023-11-18T19:14:00Z
3:19 PM,75.6,75.3,99,West,2.9,4.3,30,6.31,3.43,0,2.1,2023-11-18T19:19:00Z
3:24 PM,75.3,75,99,WNW,3.3,3.9,29.99,6.35,3.79,0,1.2,2023-11-18T19:24:00Z
3:29 PM,75.4,75.1,99,West,5.5,7.4,30,5.65,4.18,0,1.2,2023-11-18T19:29:00Z
3:34 PM,75.8,75.5,99,West,6.4,10,30.02,5.46,4.7,0,1.2,2023-11-18T19:34:00Z
3:39 PM,75.8,75.5,99,WNW,3.9,4.9,30.02,7.37,5.41,0,3.4,2023-11-18T19:39:00Z
3:43 PM,75.3,75,99,WNW,5.2,6.3,30.02,7.87,5.9,0,3.8,2023-11-18T19:43:00Z
3:49 PM,75.4,75.1,99,West,9.7,14.2,30,7.75,6.47,0,5.1,2023-11-18T19:49:00Z
3:54 PM,75.4,75.1,99,West,6.8,9.5,29.98,6.12,6.8,0,4.8,2023-11-18T19:54:00Z
3:59 PM,75.4,75.1,99,West,7.7,11,29.99,4.49,7.19,0,2.9,2023-11-18T19:59:00Z
4:04 PM,75.5,75.2,99,WNW,4.1,5.3,30.01,4.96,7.63,0,1.7,2023-11-18T20:04:00Z
4:09 PM,75.6,75.3,99,SSW,0.7,1.1,30,5.29,8,0,1.2,2023-11-18T20:09:00Z
4:14 PM,75.8,75.5,99,West,4.8,6.7,30.01,4.91,8.27,0,0,2023-11-18T20:14:00Z
4:19 PM,75.4,75.1,99,WSW,2.6,3.9,30.01,3.9,8.59,0,0,2023-11-18T20:19:00Z
4:24 PM,74.7,74.4,99,SW,1,1.8,29.99,3.43,8.69,0,0.4,2023-11-18T20:24:00Z
4:29 PM,74.7,74.4,99,SW,3.5,5.2,30.02,2.22,8.89,0,0,2023-11-18T20:29:00Z
4:34 PM,75,74.7,99,WSW,7.9,10.3,30.02,4.02,9.36,0,0.4,2023-11-18T20:34:00Z
4:39 PM,75.2,74.9,99,WSW,5.6,8,30.02,4.32,9.57,0,0.9,2023-11-18T20:39:00Z
4:44 PM,74.9,74.6,99,WSW,3,4,30.03,3.17,9.83,0,0,2023-11-18T20:44:00Z
4:49 PM,75.2,74.8,99,WSW,2.2,3.4,30.03,3.9,10.22,0,0,2023-11-18T20:49:00Z
4:54 PM,75.1,74.7,99,NW,1.1,1.7,30.03,4.21,10.5,0,0,2023-11-18T20:54:00Z
4:59 PM,75,74.7,99,SE,0.2,0.4,30.02,3.9,10.74,0,0.9,2023-11-18T20:59:00Z
5:04 PM,75.3,75,99,West,1.6,2.2,30.02,2.76,10.85,0,0.9,2023-11-18T21:04:00Z
5:09 PM,75.2,74.9,99,WNW,0.8,1.1,30.01,1.87,10.95,0,0.9,2023-11-18T21:09:00Z
5:14 PM,75.4,75.1,99,SSW,0.9,1.8,30,1.13,10.96,0,0,2023-11-18T21:14:00Z
5:19 PM,75.6,75.3,99,WNW,1.4,2.3,30.01,0.66,10.97,0,0,2023-11-18T21:19:00Z
5:24 PM,75.7,75.4,99,East,0.4,0.7,30.01,0.12,10.97,0,0,2023-11-18T21:24:00Z
5:29 PM,75.7,75.4,99,ESE,0.6,1.1,30,0.07,10.97,0,0,2023-11-18T21:29:00Z
5:34 PM,75.9,75.6,99,WSW,1.3,2,30,0.12,10.99,0,0,2023-11-18T21:34:00Z
5:39 PM,76.2,75.9,99,SW,1.2,1.8,30.01,0.24,11.01,0,0,2023-11-18T21:39:00Z
5:43 PM,76.4,76.1,99,WNW,0.4,0.8,30.01,0.24,11.02,0,0,2023-11-18T21:43:00Z
5:49 PM,76.5,76.2,99,West,2.9,4.6,30.04,2.34,11.4,0,0,2023-11-18T21:49:00Z
5:54 PM,76.1,75.8,99,West,5.9,9.1,30.05,5.36,11.93,0,0,2023-11-18T21:54:00Z
5:59 PM,75.6,75.3,99,SSW,1.5,3.1,30.04,6.31,12.41,0,0,2023-11-18T21:59:00Z
6:04 PM,75.3,75,99,South,2.1,3.6,30.03,5.69,12.58,0,0,2023-11-18T22:04:00Z
6:09 PM,75.2,74.9,99,WNW,2.8,4.3,30.04,3.78,13.03,0,0,2023-11-18T22:09:00Z
6:14 PM,75,74.7,99,WSW,1.2,2,30.02,3.54,13.09,0,0,2023-11-18T22:14:00Z
6:19 PM,74.9,74.6,99,WNW,0.9,1.7,30.03,2.76,13.25,0,0,2023-11-18T22:19:00Z
6:24 PM,74.9,74.6,99,East,0,0,30.02,1.32,13.27,0,0,2023-11-18T22:24:00Z
6:29 PM,74.9,74.6,99,NE,0.1,0.3,30.02,1.02,13.29,0,0,2023-11-18T22:29:00Z
6:34 PM,75,74.7,99,ENE,0,0,30.03,0.19,13.3,0,0,2023-11-18T22:34:00Z
6:39 PM,74.8,74.5,99,ESE,1,1.6,30.05,0.31,13.34,0,0,2023-11-18T22:39:00Z
6:44 PM,75,74.7,99,ENE,2.2,3.7,30.09,2.22,13.67,0,0,2023-11-18T22:44:00Z
6:49 PM,75,74.7,99,WSW,8.8,11.8,30.1,5.27,14.22,0,0,2023-11-18T22:49:00Z
6:54 PM,75,74.7,99,SW,5.3,8.3,30.08,7.49,14.92,0,0,2023-11-18T22:54:00Z
6:59 PM,75.1,74.8,99,SW,7,10.1,30.07,7.49,15.26,0,0,2023-11-18T22:59:00Z
7:04 PM,74.3,74,99,SSW,1.5,3,30.05,5.93,15.53,0,0,2023-11-18T23:04:00Z
7:09 PM,74.1,73.8,99,SSW,0,0,30.04,3.24,15.61,0,0,2023-11-18T23:09:00Z
7:14 PM,74.2,73.9,99,WNW,0,0,30.05,1.87,15.74,0,0,2023-11-18T23:14:00Z
7:19 PM,74.3,74,99,SW,3.5,5.1,30.05,1.28,15.81,0,0,2023-11-18T23:19:00Z
7:24 PM,73.9,73.6,99,SW,2.8,4.1,30.07,1.09,15.91,0,0,2023-11-18T23:24:00Z
7:29 PM,73.9,73.6,99,WSW,6,8.9,30.05,1.16,15.99,0,0,2023-11-18T23:29:00Z
7:34 PM,73.8,73.5,99,SW,5.6,7.8,30.05,1.21,16.09,0,0,2023-11-18T23:34:00Z
7:39 PM,73.8,73.6,99,SSW,3.6,5.7,30.05,1.02,16.14,0,0,2023-11-18T23:39:00Z
7:44 PM,74,73.7,99,SW,1.3,2.2,30.05,0.9,16.17,0,0,2023-11-18T23:44:00Z
7:49 PM,74.3,73.9,99,WSW,3.1,4.9,30.05,0.59,16.24,0,0,2023-11-18T23:49:00Z
7:54 PM,74.7,74.4,99,WSW,0.9,1.6,30.06,0.97,16.32,0,0,2023-11-18T23:54:00Z
7:59 PM,74.7,74.4,99,WSW,1.4,2.3,30.07,0.9,16.34,0,0,2023-11-18T23:59:00Z
8:04 PM,74.9,74.6,99,SW,2.8,4,30.07,0.54,16.37,0,0,2023-11-19T00:04:00Z
8:09 PM,74.9,74.6,99,SW,2.1,3.2,30.07,0.4,16.41,0,0,2023-11-19T00:09:00Z
8:14 PM,74.8,74.5,99,WSW,3.2,5.5,30.07,0.54,16.45,0,0,2023-11-19T00:14:00Z
